time,energy,coldwater,warmwater
2014-06-13T15:00:00,0.849999999999909,0.00600000000000023,0
2014-06-13T16:00:00,0.139999999999873,0.012999999999991,0.00100000000000477
2014-06-13T17:00:00,0.100000000000364,0,0
2014-06-13T18:00:00,0.159999999999854,0,0
2014-06-13T19:00:00,0.380000000000109,0,0
2014-06-13T20:00:00,0.2199999999998,0,0
2014-06-13T21:00:00,0.0900000000001455,0,0
2014-06-13T22:00:00,0.0999999999999091,0.0120000000000005,0.00900000000000034
2014-06-13T23:00:00,0.260000000000218,0.0250000000000057,0.0289999999999964
2014-06-14T00:00:00,0.109999999999673,0.00400000000000489,0.00200000000000955
2014-06-14T01:00:00,0.0900000000001455,0,0
2014-06-14T02:00:00,0.25,0.00300000000000011,0
2014-06-14T03:00:00,0.380000000000109,0,0
2014-06-14T04:00:00,0.119999999999891,0,0
2014-06-14T05:00:00,0.119999999999891,0.00499999999999545,0
2014-06-14T06:00:00,0.190000000000055,0.00499999999999545,0
2014-06-14T07:00:00,0.360000000000127,0,0
2014-06-14T08:00:00,0.4699999999998,0.00900000000000034,0
2014-06-14T09:00:00,0.610000000000127,0.00200000000000955,0
2014-06-14T10:00:00,0.809999999999945,0.0749999999999886,0.0629999999999882
2014-06-14T11:00:00,0.880000000000109,0.0580000000000069,0.0720000000000027
2014-06-14T12:00:00,0.460000000000036,0.00400000000000489,0
2014-06-14T13:00:00,0.339999999999691,0.0139999999999958,0
2014-06-14T14:00:00,0.410000000000309,0.00399999999999068,0.00100000000000477
2014-06-14T15:00:00,0.690000000000055,0.00400000000000489,0
2014-06-14T16:00:00,0.819999999999709,0.00100000000000477,0
2014-06-14T17:00:00,1.03999999999996,0.0289999999999964,0.0159999999999911
2014-06-14T18:00:00,0.559999999999945,0.00900000000000034,0.00600000000000023
2014-06-14T19:00:00,0.5600000000004,0.0589999999999975,0.085000000000008
2014-06-14T20:00:00,0.4699999999998,0,0
2014-06-14T21:00:00,0.389999999999873,0.0300000000000011,0
2014-06-14T22:00:00,0.309999999999945,0.0259999999999962,0.0300000000000011
2014-06-14T23:00:00,0.330000000000382,0.00300000000000011,0.00199999999999534
2014-06-15T00:00:00,0.409999999999854,0,0
2014-06-15T01:00:00,0.199999999999818,0,0
2014-06-15T02:00:00,0.110000000000127,0,0
2014-06-15T03:00:00,0.0999999999999091,0,0
2014-06-15T04:00:00,0.0900000000001455,0.00300000000000011,0
2014-06-15T05:00:00,0.199999999999818,0.00500000000000966,0
2014-06-15T06:00:00,0.5300000000002,0,0
2014-06-15T07:00:00,0.529999999999745,0,0
2014-06-15T08:00:00,0.25,0.00799999999999557,0
2014-06-15T09:00:00,1.30000000000018,0.0520000000000067,0
2014-06-15T10:00:00,3.09000000000015,0.0609999999999928,0.0150000000000006
2014-06-15T11:00:00,2.54999999999973,0.0430000000000064,0.0139999999999958
2014-06-15T12:00:00,2.48000000000002,0.0289999999999964,0.00800000000000978
2014-06-15T13:00:00,2.59999999999991,0.078000000000003,0.0939999999999941
2014-06-15T14:00:00,0.940000000000055,0.019999999999996,0.019999999999996
2014-06-15T15:00:00,0.730000000000018,0.00600000000000023,0
2014-06-15T16:00:00,1.16000000000031,0.0339999999999918,0.0160000000000053
2014-06-15T17:00:00,0.489999999999782,0.00800000000000978,0.00100000000000477
2014-06-15T18:00:00,0.480000000000018,0.0499999999999972,0.070999999999998
2014-06-15T19:00:00,0.550000000000182,0.0210000000000008,0.027000000000001
2014-06-15T20:00:00,0.480000000000018,0.00199999999999534,0.00799999999999557
2014-06-15T21:00:00,0.449999999999818,0.0130000000000052,0.00799999999999557
2014-06-15T22:00:00,0.380000000000109,0,0
2014-06-15T23:00:00,0.25,0.00600000000000023,0.00200000000000955
2014-06-16T00:00:00,0.199999999999818,0,0
2014-06-16T01:00:00,0.400000000000091,0,0
2014-06-16T02:00:00,0.139999999999873,0,0
2014-06-16T03:00:00,0.0900000000001455,0,0
2014-06-16T04:00:00,0.110000000000127,0.00900000000000034,0.00499999999999545
2014-06-16T05:00:00,0.230000000000018,0.00600000000000023,0
2014-06-16T06:00:00,0.119999999999891,0,0
2014-06-16T07:00:00,0.119999999999891,0,0
2014-06-16T08:00:00,0.150000000000091,0,0
2014-06-16T09:00:00,0.449999999999818,0.0429999999999922,0.0390000000000015
2014-06-16T10:00:00,0.329999999999927,0.007000000000005,0.00100000000000477
2014-06-16T11:00:00,0.340000000000146,0.00100000000000477,0
2014-06-16T12:00:00,0.440000000000055,0,0
2014-06-16T13:00:00,0.460000000000036,0,0
2014-06-16T14:00:00,0.340000000000146,0.00499999999999545,0.00300000000000011
